filename,nose_x,nose_y,nose_score,left_shoulder_x,left_shoulder_y,left_shoulder_score,right_shoulder_x,right_shoulder_y,right_shoulder_score,left_elbow_x,left_elbow_y,left_elbow_score,right_elbow_x,right_elbow_y,right_elbow_score,left_wrist_x,left_wrist_y,left_wrist_score,right_wrist_x,right_wrist_y,right_wrist_score,left_hip_x,left_hip_y,left_hip_score,right_hip_x,right_hip_y,right_hip_score,left_knee_x,left_knee_y,left_knee_score,right_knee_x,right_knee_y,right_knee_score,left_ankle_x,left_ankle_y,left_ankle_score,right_ankle_x,right_ankle_y,right_ankle_score,class_no,class_name
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3497.PNG,0.45660561323165894,0.35734134912490845,0.9999545812606812,0.5637869834899902,0.4113651514053345,0.9999849796295166,0.3828771710395813,0.41301819682121277,0.9999809265136719,0.5980273485183716,0.4748336672782898,0.9395896196365356,0.3493807911872864,0.4750356674194336,0.923902690410614,0.4917656183242798,0.44926485419273376,0.9714736342430115,0.43657565116882324,0.44564583897590637,0.9727909564971924,0.5401184558868408,0.5235034823417664,0.999994158744812,0.42368069291114807,0.5315250158309937,0.9999969005584717,0.7295883893966675,0.5671325922012329,0.9969428181648254,0.4262128472328186,0.6445720195770264,0.9965974688529968,0.5156850814819336,0.6289423108100891,0.9172699451446533,0.4241059422492981,0.7618130445480347,0.9985028505325317,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3483.PNG,0.4679327607154846,0.3553454875946045,0.9999632835388184,0.5444998145103455,0.41539838910102844,0.999981164932251,0.3750001788139343,0.4032832682132721,0.9999793767929077,0.5786782503128052,0.4842001795768738,0.9405404925346375,0.3457566797733307,0.4639042019844055,0.9460425972938538,0.5181235671043396,0.44740375876426697,0.9819850325584412,0.4657398760318756,0.4430774748325348,0.9836949110031128,0.5239259600639343,0.5265358686447144,0.9999867677688599,0.41215935349464417,0.5288336873054504,0.9999933242797852,0.7103127837181091,0.5777230262756348,0.9940831065177917,0.40107446908950806,0.640231728553772,0.9961444139480591,0.4934020936489105,0.6303458213806152,0.8353718519210815,0.39033839106559753,0.7552856206893921,0.9967765212059021,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3332.PNG,0.48242172598838806,0.34859710931777954,0.99988853931427,0.5493160486221313,0.40687471628189087,0.9999754428863525,0.3828315734863281,0.39692699909210205,0.9999685287475586,0.5847088694572449,0.4767318069934845,0.8853912949562073,0.3523332476615906,0.4584832191467285,0.8516274690628052,0.525793194770813,0.4297173321247101,0.9656025171279907,0.48081085085868835,0.4301759600639343,0.9559411406517029,0.5279781222343445,0.5250830054283142,0.9999860525131226,0.42120712995529175,0.5268827676773071,0.9999926090240479,0.7346848845481873,0.5701642632484436,0.9937845468521118,0.40193942189216614,0.6421947479248047,0.9960263967514038,0.49696841835975647,0.6305259466171265,0.8740851879119873,0.38999590277671814,0.7638230323791504,0.9966158270835876,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3454.PNG,0.4610331654548645,0.35820189118385315,0.9999147653579712,0.5579748153686523,0.41335803270339966,0.9999754428863525,0.37908583879470825,0.4105767607688904,0.9999743700027466,0.5873424410820007,0.4774521291255951,0.9562181234359741,0.3433298170566559,0.4705994129180908,0.9484787583351135,0.500717043876648,0.4460952877998352,0.9828581809997559,0.44629064202308655,0.4439275562763214,0.9828972220420837,0.5355952978134155,0.5256409645080566,0.9999879598617554,0.41891244053840637,0.5330066680908203,0.999994158744812,0.7259677052497864,0.5716633796691895,0.9962201714515686,0.41381990909576416,0.644377589225769,0.9963048696517944,0.5084515810012817,0.6289879679679871,0.8576521277427673,0.4079854488372803,0.7604371905326843,0.9977765679359436,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3326.PNG,0.4647982716560364,0.3524845540523529,0.9999042749404907,0.5607718825340271,0.40728259086608887,0.9999837875366211,0.3851799964904785,0.40447700023651123,0.9999819993972778,0.5936688184738159,0.4726811647415161,0.923281729221344,0.3474496006965637,0.46336260437965393,0.8252984881401062,0.5040654540061951,0.4297907054424286,0.981770932674408,0.4584628641605377,0.42955300211906433,0.9750321507453918,0.5376031994819641,0.5242343544960022,0.9999873638153076,0.4269716441631317,0.5295380353927612,0.9999934434890747,0.7370627522468567,0.5630429983139038,0.9932911396026611,0.41307616233825684,0.6458123326301575,0.9943007230758667,0.5096824765205383,0.6298031806945801,0.8789923191070557,0.4082507789134979,0.7681055068969727,0.9964337348937988,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3285.PNG,0.5296560525894165,0.34274327754974365,0.9998515844345093,0.6210913062095642,0.3989953398704529,0.999962568283081,0.4220675826072693,0.3908626139163971,0.9999619722366333,0.644548237323761,0.4605185091495514,0.9251527786254883,0.4258466064929962,0.44770756363868713,0.8993741273880005,0.580234706401825,0.41465121507644653,0.9796766638755798,0.5401989221572876,0.41261231899261475,0.9711615443229675,0.5903859734535217,0.5153125524520874,0.9999895095825195,0.4786308705806732,0.5207858085632324,0.999994158744812,0.7871724963188171,0.5511170625686646,0.9950073957443237,0.4685678482055664,0.6285638809204102,0.9958861470222473,0.5831559300422668,0.6052128076553345,0.8942679166793823,0.45697683095932007,0.7287367582321167,0.9975848197937012,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3278.PNG,0.5181331038475037,0.3401435613632202,0.9994997978210449,0.6229265928268433,0.39365458488464355,0.9999390840530396,0.42890918254852295,0.39308756589889526,0.9999425411224365,0.6447951197624207,0.4557393491268158,0.836536705493927,0.41734209656715393,0.45180150866508484,0.7322399020195007,0.5578616857528687,0.4119548499584198,0.9308347105979919,0.5080298185348511,0.4139021635055542,0.9152194857597351,0.5883563160896301,0.5131239891052246,0.9999921321868896,0.48120054602622986,0.5199297666549683,0.999995231628418,0.78814297914505,0.5459451675415039,0.9932054281234741,0.47610604763031006,0.632385790348053,0.9928358197212219,0.5908101201057434,0.6052190661430359,0.9161181449890137,0.4802964925765991,0.7313069105148315,0.9968861937522888,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3250.PNG,0.4812858998775482,0.34525197744369507,0.9997827410697937,0.5712658166885376,0.4059526324272156,0.9999090433120728,0.38167497515678406,0.39808177947998047,0.9999485015869141,0.5795004963874817,0.46264946460723877,0.8267889618873596,0.3939647972583771,0.45219630002975464,0.8965151309967041,0.5114380717277527,0.4176119267940521,0.9166136384010315,0.49404746294021606,0.41451355814933777,0.9702956676483154,0.5405594706535339,0.518774688243866,0.9999797344207764,0.43756717443466187,0.5275676250457764,0.999991774559021,0.7286746501922607,0.5460377931594849,0.9910650849342346,0.42279624938964844,0.6351163983345032,0.9942187070846558,0.500337541103363,0.5829798579216003,0.7830834984779358,0.4121970534324646,0.7409743666648865,0.9959239959716797,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3318.PNG,0.5135414600372314,0.34149855375289917,0.9991483688354492,0.6233193874359131,0.3946673274040222,0.9999135732650757,0.4266447126865387,0.3971862196922302,0.9999339580535889,0.6457799673080444,0.45334750413894653,0.8365914821624756,0.41314029693603516,0.4525696635246277,0.764215886592865,0.5520395040512085,0.4109060764312744,0.9374582767486572,0.5008235573768616,0.4098626971244812,0.9389082193374634,0.5909836292266846,0.513863205909729,0.9999902248382568,0.4851323664188385,0.5210140347480774,0.9999943971633911,0.7848546504974365,0.5394735932350159,0.9951157569885254,0.48325446248054504,0.630269467830658,0.9940429329872131,0.5973523259162903,0.6021827459335327,0.9100377559661865,0.4828726351261139,0.7351937294006348,0.9972842931747437,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3456.PNG,0.46030697226524353,0.35870492458343506,0.9999544620513916,0.556147038936615,0.413450688123703,0.9999814033508301,0.3789918124675751,0.4098983108997345,0.9999802112579346,0.5866013169288635,0.47555938363075256,0.964383065700531,0.3444713056087494,0.4686920940876007,0.9517542719841003,0.5004771947860718,0.4455567002296448,0.9845734238624573,0.45113101601600647,0.4431951642036438,0.9854695796966553,0.5351276397705078,0.5246753692626953,0.9999885559082031,0.42050814628601074,0.532109260559082,0.9999945163726807,0.7259974479675293,0.5723789930343628,0.996159553527832,0.4101436734199524,0.6411647200584412,0.9967733025550842,0.5028696060180664,0.6296318769454956,0.8765056729316711,0.40523868799209595,0.7604447603225708,0.9980570673942566,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3330.PNG,0.4647982716560364,0.3524845540523529,0.9999042749404907,0.5607718825340271,0.40728259086608887,0.9999837875366211,0.3851799964904785,0.40447700023651123,0.9999819993972778,0.5936688184738159,0.4726811647415161,0.923281729221344,0.3474496006965637,0.46336260437965393,0.8252984881401062,0.5040654540061951,0.4297907054424286,0.981770932674408,0.4584628641605377,0.42955300211906433,0.9750321507453918,0.5376031994819641,0.5242343544960022,0.9999873638153076,0.4269716441631317,0.5295380353927612,0.9999934434890747,0.7370627522468567,0.5630429983139038,0.9932911396026611,0.41307616233825684,0.6458123326301575,0.9943007230758667,0.5096824765205383,0.6298031806945801,0.8789923191070557,0.4082507789134979,0.7681055068969727,0.9964337348937988,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3324.PNG,0.4647982716560364,0.3524845540523529,0.9999042749404907,0.5607718825340271,0.40728259086608887,0.9999837875366211,0.3851799964904785,0.40447700023651123,0.9999819993972778,0.5936688184738159,0.4726811647415161,0.923281729221344,0.3474496006965637,0.46336260437965393,0.8252984881401062,0.5040654540061951,0.4297907054424286,0.981770932674408,0.4584628641605377,0.42955300211906433,0.9750321507453918,0.5376031994819641,0.5242343544960022,0.9999873638153076,0.4269716441631317,0.5295380353927612,0.9999934434890747,0.7370627522468567,0.5630429983139038,0.9932911396026611,0.41307616233825684,0.6458123326301575,0.9943007230758667,0.5096824765205383,0.6298031806945801,0.8789923191070557,0.4082507789134979,0.7681055068969727,0.9964337348937988,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3442.PNG,0.4638513922691345,0.35270142555236816,0.999945878982544,0.5644519925117493,0.40962350368499756,0.9999804496765137,0.3788183927536011,0.4076336920261383,0.9999790191650391,0.59760582447052,0.47769665718078613,0.9555150270462036,0.34185177087783813,0.4691268801689148,0.9421090483665466,0.5092601180076599,0.44518113136291504,0.980286180973053,0.4509097933769226,0.4421271085739136,0.9824712872505188,0.5405340194702148,0.525398313999176,0.9999884366989136,0.42081332206726074,0.5337794423103333,0.9999949932098389,0.7530240416526794,0.5562072992324829,0.9948780536651611,0.4117884337902069,0.6477742195129395,0.9969737529754639,0.5142567157745361,0.6129137277603149,0.8625838160514832,0.407837450504303,0.7738828063011169,0.9984656572341919,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3481.PNG,0.4679327607154846,0.3553454875946045,0.9999632835388184,0.5444998145103455,0.41539838910102844,0.999981164932251,0.3750001788139343,0.4032832682132721,0.9999793767929077,0.5786782503128052,0.4842001795768738,0.9405404925346375,0.3457566797733307,0.4639042019844055,0.9460425972938538,0.5181235671043396,0.44740375876426697,0.9819850325584412,0.4657398760318756,0.4430774748325348,0.9836949110031128,0.5239259600639343,0.5265358686447144,0.9999867677688599,0.41215935349464417,0.5288336873054504,0.9999933242797852,0.7103127837181091,0.5777230262756348,0.9940831065177917,0.40107446908950806,0.640231728553772,0.9961444139480591,0.4934020936489105,0.6303458213806152,0.8353718519210815,0.39033839106559753,0.7552856206893921,0.9967765212059021,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3480.PNG,0.4679327607154846,0.3553454875946045,0.9999632835388184,0.5444998145103455,0.41539838910102844,0.999981164932251,0.3750001788139343,0.4032832682132721,0.9999793767929077,0.5786782503128052,0.4842001795768738,0.9405404925346375,0.3457566797733307,0.4639042019844055,0.9460425972938538,0.5181235671043396,0.44740375876426697,0.9819850325584412,0.4657398760318756,0.4430774748325348,0.9836949110031128,0.5239259600639343,0.5265358686447144,0.9999867677688599,0.41215935349464417,0.5288336873054504,0.9999933242797852,0.7103127837181091,0.5777230262756348,0.9940831065177917,0.40107446908950806,0.640231728553772,0.9961444139480591,0.4934020936489105,0.6303458213806152,0.8353718519210815,0.39033839106559753,0.7552856206893921,0.9967765212059021,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3494.PNG,0.45660561323165894,0.35734134912490845,0.9999545812606812,0.5637869834899902,0.4113651514053345,0.9999849796295166,0.3828771710395813,0.41301819682121277,0.9999809265136719,0.5980273485183716,0.4748336672782898,0.9395896196365356,0.3493807911872864,0.4750356674194336,0.923902690410614,0.4917656183242798,0.44926485419273376,0.9714736342430115,0.43657565116882324,0.44564583897590637,0.9727909564971924,0.5401184558868408,0.5235034823417664,0.999994158744812,0.42368069291114807,0.5315250158309937,0.9999969005584717,0.7295883893966675,0.5671325922012329,0.9969428181648254,0.4262128472328186,0.6445720195770264,0.9965974688529968,0.5156850814819336,0.6289423108100891,0.9172699451446533,0.4241059422492981,0.7618130445480347,0.9985028505325317,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3457.PNG,0.46030697226524353,0.35870492458343506,0.9999544620513916,0.556147038936615,0.413450688123703,0.9999814033508301,0.3789918124675751,0.4098983108997345,0.9999802112579346,0.5866013169288635,0.47555938363075256,0.964383065700531,0.3444713056087494,0.4686920940876007,0.9517542719841003,0.5004771947860718,0.4455567002296448,0.9845734238624573,0.45113101601600647,0.4431951642036438,0.9854695796966553,0.5351276397705078,0.5246753692626953,0.9999885559082031,0.42050814628601074,0.532109260559082,0.9999945163726807,0.7259974479675293,0.5723789930343628,0.996159553527832,0.4101436734199524,0.6411647200584412,0.9967733025550842,0.5028696060180664,0.6296318769454956,0.8765056729316711,0.40523868799209595,0.7604447603225708,0.9980570673942566,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3331.PNG,0.4647982716560364,0.3524845540523529,0.9999042749404907,0.5607718825340271,0.40728259086608887,0.9999837875366211,0.3851799964904785,0.40447700023651123,0.9999819993972778,0.5936688184738159,0.4726811647415161,0.923281729221344,0.3474496006965637,0.46336260437965393,0.8252984881401062,0.5040654540061951,0.4297907054424286,0.981770932674408,0.4584628641605377,0.42955300211906433,0.9750321507453918,0.5376031994819641,0.5242343544960022,0.9999873638153076,0.4269716441631317,0.5295380353927612,0.9999934434890747,0.7370627522468567,0.5630429983139038,0.9932911396026611,0.41307616233825684,0.6458123326301575,0.9943007230758667,0.5096824765205383,0.6298031806945801,0.8789923191070557,0.4082507789134979,0.7681055068969727,0.9964337348937988,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3275 (1).PNG,0.5181331038475037,0.3401435613632202,0.9994997978210449,0.6229265928268433,0.39365458488464355,0.9999390840530396,0.42890918254852295,0.39308756589889526,0.9999425411224365,0.6447951197624207,0.4557393491268158,0.836536705493927,0.41734209656715393,0.45180150866508484,0.7322399020195007,0.5578616857528687,0.4119548499584198,0.9308347105979919,0.5080298185348511,0.4139021635055542,0.9152194857597351,0.5883563160896301,0.5131239891052246,0.9999921321868896,0.48120054602622986,0.5199297666549683,0.999995231628418,0.78814297914505,0.5459451675415039,0.9932054281234741,0.47610604763031006,0.632385790348053,0.9928358197212219,0.5908101201057434,0.6052190661430359,0.9161181449890137,0.4802964925765991,0.7313069105148315,0.9968861937522888,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3292.PNG,0.5202919244766235,0.339647114276886,0.999625563621521,0.623934268951416,0.39448845386505127,0.9999489784240723,0.4265386462211609,0.3907356262207031,0.9999545812606812,0.6492210030555725,0.4576103687286377,0.8283119201660156,0.42125701904296875,0.45063403248786926,0.7713455557823181,0.5654413104057312,0.4135205149650574,0.9246869087219238,0.5230972170829773,0.41365665197372437,0.9018377661705017,0.5904759764671326,0.5143641233444214,0.9999924898147583,0.4811459183692932,0.5203623175621033,0.9999957084655762,0.7878977656364441,0.5482839941978455,0.9934462904930115,0.4737398624420166,0.6321954727172852,0.992316484451294,0.5893015265464783,0.6054765582084656,0.8730236291885376,0.47022804617881775,0.7337064146995544,0.9958727955818176,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3286.PNG,0.5296560525894165,0.34274327754974365,0.9998515844345093,0.6210913062095642,0.3989953398704529,0.999962568283081,0.4220675826072693,0.3908626139163971,0.9999619722366333,0.644548237323761,0.4605185091495514,0.9251527786254883,0.4258466064929962,0.44770756363868713,0.8993741273880005,0.580234706401825,0.41465121507644653,0.9796766638755798,0.5401989221572876,0.41261231899261475,0.9711615443229675,0.5903859734535217,0.5153125524520874,0.9999895095825195,0.4786308705806732,0.5207858085632324,0.999994158744812,0.7871724963188171,0.5511170625686646,0.9950073957443237,0.4685678482055664,0.6285638809204102,0.9958861470222473,0.5831559300422668,0.6052128076553345,0.8942679166793823,0.45697683095932007,0.7287367582321167,0.9975848197937012,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/Yoga_poses_3D/trees/tree_test_train/train//good/IMG_3442 (1).PNG,0.4638513922691345,0.35270142555236816,0.999945878982544,0.5644519925117493,0.40962350368499756,0.9999804496765137,0.3788183927536011,0.4076336920261383,0.9999790191650391,0.59760582447052,0.47769665718078613,0.9555150270462036,0.34185177087783813,0.4691268801689148,0.9421090483665466,0.5092601180076599,0.44518113136291504,0.980286180973053,0.4509097933769226,0.4421271085739136,0.9824712872505188,0.5405340194702148,0.525398313999176,0.9999884366989136,0.42081332206726074,0.5337794423103333,0.9999949932098389,0.7530240416526794,0.5562072992324829,0.9948780536651611,0.4117884337902069,0.6477742195129395,0.9969737529754639,0.5142567157745361,0.6129137277603149,0.8625838160514832,0.407837450504303,0.7738828063011169,0.9984656572341919,1,good
