filename,nose_x,nose_y,nose_score,left_shoulder_x,left_shoulder_y,left_shoulder_score,right_shoulder_x,right_shoulder_y,right_shoulder_score,left_elbow_x,left_elbow_y,left_elbow_score,right_elbow_x,right_elbow_y,right_elbow_score,left_wrist_x,left_wrist_y,left_wrist_score,right_wrist_x,right_wrist_y,right_wrist_score,left_hip_x,left_hip_y,left_hip_score,right_hip_x,right_hip_y,right_hip_score,left_knee_x,left_knee_y,left_knee_score,right_knee_x,right_knee_y,right_knee_score,left_ankle_x,left_ankle_y,left_ankle_score,right_ankle_x,right_ankle_y,right_ankle_score,class_no,class_name
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3655 (1).PNG,0.5345659255981445,0.4143874943256378,0.9999995231628418,0.5719019174575806,0.4509919583797455,0.9999972581863403,0.43178799748420715,0.4488905668258667,0.999992847442627,0.6650069355964661,0.45281895995140076,0.9981254935264587,0.3280315399169922,0.4503879249095917,0.9996896982192993,0.7503284811973572,0.4511958956718445,0.9989350438117981,0.2345314770936966,0.44564998149871826,0.9991482496261597,0.5391712784767151,0.5416727662086487,0.999970555305481,0.4570288062095642,0.5433147549629211,0.9999668598175049,0.6702442169189453,0.5737708806991577,0.9977097511291504,0.3478645384311676,0.5897005796432495,0.9992969036102295,0.7127368450164795,0.6457265615463257,0.9955392479896545,0.24024392664432526,0.6467201113700867,0.9973782300949097,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3858 (1).PNG,0.5149068832397461,0.4131452441215515,0.9999985694885254,0.5484945178031921,0.4452797770500183,0.9999806880950928,0.434090256690979,0.45015949010849,0.9999744892120361,0.6300681233406067,0.4455282986164093,0.996751070022583,0.35794609785079956,0.45769765973091125,0.9967503547668457,0.711316704750061,0.4439695477485657,0.9974498152732849,0.2752876281738281,0.46193748712539673,0.9970009922981262,0.5298301577568054,0.5356533527374268,0.9999489784240723,0.4541453421115875,0.5387272238731384,0.9999412298202515,0.6411179304122925,0.5552798509597778,0.9998235106468201,0.3643800616264343,0.5897234082221985,0.998145580291748,0.6763805150985718,0.6392518877983093,0.9978674650192261,0.27913326025009155,0.6422418355941772,0.9973837733268738,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3930 (1).PNG,0.5395416021347046,0.366645485162735,0.9999998807907104,0.5639300346374512,0.4017462134361267,0.999998927116394,0.4275243282318115,0.40118029713630676,0.9999958276748657,0.6748465299606323,0.4081204831600189,0.9987419247627258,0.3196919858455658,0.40664827823638916,0.999646782875061,0.7739306688308716,0.4112231135368347,0.998816728591919,0.21654769778251648,0.40565672516822815,0.9988104104995728,0.539513111114502,0.49880433082580566,0.9999923706054688,0.4504295885562897,0.4994944930076599,0.9999881982803345,0.6850029230117798,0.5327975749969482,0.998950183391571,0.3323991894721985,0.5606036186218262,0.9988896250724792,0.6845864653587341,0.6188391447067261,0.9924206137657166,0.21973159909248352,0.618993878364563,0.9965807795524597,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3939.PNG,0.5492671132087708,0.36587783694267273,0.9999998807907104,0.5625874996185303,0.4020460247993469,0.9999995231628418,0.4341634213924408,0.39804553985595703,0.9999978542327881,0.669408917427063,0.4132060408592224,0.9980849027633667,0.3304777145385742,0.40412238240242004,0.9997078776359558,0.769008219242096,0.41501230001449585,0.9983264803886414,0.22774887084960938,0.4008672833442688,0.9987037181854248,0.541091799736023,0.498752623796463,0.9999916553497314,0.4576217234134674,0.49842002987861633,0.9999878406524658,0.6803677082061768,0.5350772738456726,0.9971996545791626,0.3403247594833374,0.5576165914535522,0.999158501625061,0.6786432862281799,0.6206960082054138,0.986955463886261,0.2299736589193344,0.6213221549987793,0.9961737990379333,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3905.PNG,0.544536828994751,0.41347503662109375,0.9999998807907104,0.556017279624939,0.44815337657928467,0.9999991655349731,0.4420509338378906,0.44208893179893494,0.9999982118606567,0.6519943475723267,0.45799702405929565,0.9930863976478577,0.34476399421691895,0.4452771544456482,0.999692440032959,0.7441201210021973,0.4620266258716583,0.9949009418487549,0.2486724555492401,0.44343599677085876,0.9984633922576904,0.5324805378913879,0.5367380380630493,0.999992847442627,0.4567178189754486,0.5371853709220886,0.9999924898147583,0.673345148563385,0.5591403841972351,0.9937686920166016,0.3401501178741455,0.582308828830719,0.9996439218521118,0.6936818361282349,0.6382904648780823,0.9803245663642883,0.21905264258384705,0.63858562707901,0.9979914426803589,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3893 (1).PNG,0.5431678891181946,0.4132996201515198,1.0,0.555847704410553,0.4473232328891754,0.9999992847442627,0.43623852729797363,0.4444483518600464,0.9999980926513672,0.6559078097343445,0.45569372177124023,0.9973758459091187,0.3335379362106323,0.44838932156562805,0.9997794032096863,0.749992847442627,0.4597536325454712,0.9975392818450928,0.23592226207256317,0.44511356949806213,0.9988996982574463,0.5330203175544739,0.5379390120506287,0.9999932050704956,0.4533674120903015,0.5388456583023071,0.9999914169311523,0.6783161163330078,0.5581924915313721,0.9982993006706238,0.3303144574165344,0.5864793062210083,0.9995160102844238,0.7010225653648376,0.6364966034889221,0.9908026456832886,0.21490630507469177,0.6389277577400208,0.9979857206344604,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3708.PNG,0.5391803979873657,0.4142427146434784,0.9999992847442627,0.5750288367271423,0.4517759680747986,0.9999961853027344,0.42735376954078674,0.45061418414115906,0.9999949932098389,0.6735636591911316,0.45212480425834656,0.9985002279281616,0.3304853141307831,0.4514869451522827,0.9998620748519897,0.755277693271637,0.44781410694122314,0.9988528490066528,0.23208673298358917,0.447357714176178,0.9996784925460815,0.5366029143333435,0.5421596169471741,0.9999696016311646,0.4488835334777832,0.5427735447883606,0.9999700784683228,0.6738524436950684,0.5684840679168701,0.9995250701904297,0.3404396176338196,0.5903683304786682,0.9996606111526489,0.716457188129425,0.6430959105491638,0.9975624084472656,0.23954778909683228,0.6447382569313049,0.9985113739967346,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3720.PNG,0.5179479122161865,0.41151392459869385,0.9999960660934448,0.5732694268226624,0.4472258388996124,0.9999896287918091,0.4320905804634094,0.45091015100479126,0.9999821186065674,0.6649661660194397,0.44603729248046875,0.9988318085670471,0.3349645137786865,0.4556533694267273,0.9995444416999817,0.7485918998718262,0.4398771822452545,0.9994227886199951,0.24206505715847015,0.45546573400497437,0.9992794394493103,0.5315369367599487,0.5408713817596436,0.9999743700027466,0.44602203369140625,0.543811559677124,0.9999730587005615,0.6570857763290405,0.5664039850234985,0.9998598098754883,0.3483169376850128,0.5935722589492798,0.9996687173843384,0.7008908987045288,0.6429396271705627,0.9987782835960388,0.2521097958087921,0.6481838822364807,0.9992994070053101,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3734.PNG,0.5510156154632568,0.4016796350479126,1.0,0.568684458732605,0.43982747197151184,0.9999995231628418,0.4351194500923157,0.4356434941291809,0.9999988079071045,0.6623329520225525,0.448013573884964,0.9986617565155029,0.335152268409729,0.4382146894931793,0.9998760223388672,0.7476755380630493,0.4487735331058502,0.9993682503700256,0.23771588504314423,0.4317569136619568,0.9996153116226196,0.536410927772522,0.535123348236084,0.9999905824661255,0.45620590448379517,0.5367604494094849,0.9999890327453613,0.6843491792678833,0.5535995364189148,0.9992640614509583,0.33820271492004395,0.5830180644989014,0.9998750686645508,0.6974921226501465,0.6303233504295349,0.99620121717453,0.21991963684558868,0.6384171843528748,0.999225378036499,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3907.PNG,0.5462895631790161,0.4136914610862732,1.0,0.5525304675102234,0.4476664662361145,0.9999996423721313,0.44577720761299133,0.441659152507782,0.9999990463256836,0.6417015194892883,0.4572235643863678,0.9958849549293518,0.34839004278182983,0.44437870383262634,0.9997922778129578,0.7247853875160217,0.4636377990245819,0.9981938004493713,0.255753755569458,0.4406255781650543,0.99898761510849,0.5303094387054443,0.5370651483535767,0.9999927282333374,0.45846912264823914,0.5374836921691895,0.9999916553497314,0.6672365665435791,0.5601934194564819,0.9927754402160645,0.34718626737594604,0.5823295712471008,0.9997039437294006,0.6824504137039185,0.6361314654350281,0.9808964729309082,0.23246456682682037,0.638238787651062,0.9980917572975159,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3913.PNG,0.5360077023506165,0.4115835726261139,1.0,0.5646380186080933,0.4468083083629608,0.9999994039535522,0.4317440390586853,0.4457918107509613,0.9999986886978149,0.6641592979431152,0.4522751271724701,0.9991872906684875,0.3295380175113678,0.45291775465011597,0.9999377727508545,0.7551661133766174,0.45251816511154175,0.9994502663612366,0.23195865750312805,0.4531285762786865,0.9997696280479431,0.5364752411842346,0.5352148413658142,0.9999943971633911,0.45087477564811707,0.5376294851303101,0.9999932050704956,0.6818851232528687,0.5575340390205383,0.9994613528251648,0.3285138010978699,0.5903398990631104,0.9996631145477295,0.7123653888702393,0.6389821767807007,0.9951664209365845,0.21343666315078735,0.6401017308235168,0.9983252882957458,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3668.PNG,0.5122272968292236,0.4140062928199768,0.9999995231628418,0.5689712166786194,0.450231671333313,0.9999911785125732,0.4249652922153473,0.4516679644584656,0.9999854564666748,0.6608082056045532,0.4467121660709381,0.9975455403327942,0.3242427706718445,0.45559749007225037,0.9993653893470764,0.7517924308776855,0.44147640466690063,0.9982116222381592,0.23434537649154663,0.45514026284217834,0.9984124898910522,0.5316081643104553,0.5408137440681458,0.9999797344207764,0.4480149447917938,0.5426509976387024,0.9999780654907227,0.6597390174865723,0.5703225135803223,0.9982379674911499,0.3459157645702362,0.5934626460075378,0.9975903034210205,0.7069908976554871,0.6447482705116272,0.9953392744064331,0.24604254961013794,0.647485613822937,0.9952768087387085,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3654.PNG,0.5345659255981445,0.4143874943256378,0.9999995231628418,0.5719019174575806,0.4509919583797455,0.9999972581863403,0.43178799748420715,0.4488905668258667,0.999992847442627,0.6650069355964661,0.45281895995140076,0.9981254935264587,0.3280315399169922,0.4503879249095917,0.9996896982192993,0.7503284811973572,0.4511958956718445,0.9989350438117981,0.2345314770936966,0.44564998149871826,0.9991482496261597,0.5391712784767151,0.5416727662086487,0.999970555305481,0.4570288062095642,0.5433147549629211,0.9999668598175049,0.6702442169189453,0.5737708806991577,0.9977097511291504,0.3478645384311676,0.5897005796432495,0.9992969036102295,0.7127368450164795,0.6457265615463257,0.9955392479896545,0.24024392664432526,0.6467201113700867,0.9973782300949097,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3898.PNG,0.5445572733879089,0.41353684663772583,0.9999998807907104,0.5560778379440308,0.448074609041214,0.9999991655349731,0.44161099195480347,0.4421916902065277,0.9999983310699463,0.6515662670135498,0.45799359679222107,0.9931220412254333,0.34375929832458496,0.4452642500400543,0.9997103810310364,0.7427852153778076,0.46193739771842957,0.9949552416801453,0.24768932163715363,0.44349947571754456,0.9986365437507629,0.5326152443885803,0.5366350412368774,0.9999933242797852,0.45663881301879883,0.5371584892272949,0.9999929666519165,0.6732327938079834,0.5587818622589111,0.9948711395263672,0.3403894305229187,0.5820140242576599,0.9996839761734009,0.6935238242149353,0.6379745006561279,0.9835519194602966,0.2190263271331787,0.638526439666748,0.9983444213867188,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3873.PNG,0.5306482911109924,0.41369932889938354,0.9999982118606567,0.5571091175079346,0.4479101002216339,0.9999861717224121,0.43262484669685364,0.4474855065345764,0.9999779462814331,0.6581692695617676,0.45298194885253906,0.9918702840805054,0.3271854519844055,0.44946998357772827,0.9993298053741455,0.7551783323287964,0.4564569592475891,0.9961307048797607,0.22694872319698334,0.44979891180992126,0.998047947883606,0.5360963940620422,0.5385854840278625,0.9999058246612549,0.45128941535949707,0.5399424433708191,0.999903678894043,0.683854877948761,0.5584286451339722,0.994390070438385,0.3315644860267639,0.5864646434783936,0.9967238306999207,0.7124394774436951,0.6400076746940613,0.9776851534843445,0.21365532279014587,0.6382027268409729,0.9848365187644958,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3867.PNG,0.5263084769248962,0.41449639201164246,0.999998927116394,0.552003800868988,0.44718244671821594,0.9999898672103882,0.43164873123168945,0.4474101662635803,0.9999716281890869,0.6597322225570679,0.45153942704200745,0.9924882650375366,0.33132559061050415,0.45092806220054626,0.9979056119918823,0.7589690089225769,0.4530271291732788,0.9967278242111206,0.22578224539756775,0.45220500230789185,0.9922722578048706,0.5343440175056458,0.5368238687515259,0.9998952150344849,0.4533194303512573,0.5379640460014343,0.9998749494552612,0.6783269047737122,0.5584512948989868,0.9832499623298645,0.32941389083862305,0.5873342156410217,0.9913870692253113,0.7121853232383728,0.6411174535751343,0.9392029643058777,0.21620100736618042,0.6424537897109985,0.9615797400474548,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3682.PNG,0.5337980389595032,0.41338059306144714,0.9999992847442627,0.5731172561645508,0.4491921365261078,0.9999953508377075,0.4304373264312744,0.4486899673938751,0.9999948740005493,0.6706909537315369,0.44921502470970154,0.998788058757782,0.32886552810668945,0.45246440172195435,0.9998866319656372,0.75827956199646,0.4462088942527771,0.9991781115531921,0.23225942254066467,0.4504832625389099,0.9997628331184387,0.5354409217834473,0.5408724546432495,0.999980092048645,0.44881466031074524,0.5425667762756348,0.9999816417694092,0.6718448996543884,0.5665304064750671,0.999767005443573,0.34198886156082153,0.5911235809326172,0.9998310804367065,0.7162840366363525,0.6441410779953003,0.9985999464988708,0.2330576777458191,0.6487090587615967,0.9993879795074463,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3866.PNG,0.5263084769248962,0.41449639201164246,0.999998927116394,0.552003800868988,0.44718244671821594,0.9999898672103882,0.43164873123168945,0.4474101662635803,0.9999716281890869,0.6597322225570679,0.45153942704200745,0.9924882650375366,0.33132559061050415,0.45092806220054626,0.9979056119918823,0.7589690089225769,0.4530271291732788,0.9967278242111206,0.22578224539756775,0.45220500230789185,0.9922722578048706,0.5343440175056458,0.5368238687515259,0.9998952150344849,0.4533194303512573,0.5379640460014343,0.9998749494552612,0.6783269047737122,0.5584512948989868,0.9832499623298645,0.32941389083862305,0.5873342156410217,0.9913870692253113,0.7121853232383728,0.6411174535751343,0.9392029643058777,0.21620100736618042,0.6424537897109985,0.9615797400474548,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3872.PNG,0.5306482911109924,0.41369932889938354,0.9999982118606567,0.5571091175079346,0.4479101002216339,0.9999861717224121,0.43262484669685364,0.4474855065345764,0.9999779462814331,0.6581692695617676,0.45298194885253906,0.9918702840805054,0.3271854519844055,0.44946998357772827,0.9993298053741455,0.7551783323287964,0.4564569592475891,0.9961307048797607,0.22694872319698334,0.44979891180992126,0.998047947883606,0.5360963940620422,0.5385854840278625,0.9999058246612549,0.45128941535949707,0.5399424433708191,0.999903678894043,0.683854877948761,0.5584286451339722,0.994390070438385,0.3315644860267639,0.5864646434783936,0.9967238306999207,0.7124394774436951,0.6400076746940613,0.9776851534843445,0.21365532279014587,0.6382027268409729,0.9848365187644958,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3899.PNG,0.5445669889450073,0.41350555419921875,0.9999998807907104,0.5560628175735474,0.44809988141059875,0.9999991655349731,0.4417169988155365,0.44215425848960876,0.9999982118606567,0.651509165763855,0.4579717516899109,0.9930577278137207,0.34395837783813477,0.4452400803565979,0.9996939897537231,0.7433160543441772,0.46200594305992126,0.994941771030426,0.24838566780090332,0.44345325231552124,0.9985117316246033,0.5325754284858704,0.5366486310958862,0.9999929666519165,0.4567122459411621,0.5371701717376709,0.9999924898147583,0.67326819896698,0.5589163303375244,0.9942355751991272,0.34015053510665894,0.5821923613548279,0.999656081199646,0.693540096282959,0.6381475925445557,0.9818077683448792,0.21926477551460266,0.638522207736969,0.9981344938278198,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3669.PNG,0.5112873911857605,0.41232532262802124,0.9999920129776001,0.5667793154716492,0.4495062232017517,0.9999778270721436,0.4306260943412781,0.453054279088974,0.9999622106552124,0.6585772633552551,0.44620415568351746,0.9974182844161987,0.33480727672576904,0.45729419589042664,0.998712420463562,0.7436966300010681,0.4380699396133423,0.998036801815033,0.25065895915031433,0.4577298164367676,0.9985184073448181,0.5341483354568481,0.5397276282310486,0.9999589920043945,0.4508560001850128,0.5421280860900879,0.9999531507492065,0.6523132920265198,0.5711319446563721,0.9987725615501404,0.35399100184440613,0.5945107340812683,0.9969223141670227,0.6951652765274048,0.6452959179878235,0.9943201541900635,0.261787474155426,0.6480813026428223,0.9945038557052612,1,good
/Users/balkiratpadda/Documents/Winter 2023/Capstone/warrior_pose/warrior_test_train/train//good/IMG_3939 (1).PNG,0.5492671132087708,0.36587783694267273,0.9999998807907104,0.5625874996185303,0.4020460247993469,0.9999995231628418,0.4341634213924408,0.39804553985595703,0.9999978542327881,0.669408917427063,0.4132060408592224,0.9980849027633667,0.3304777145385742,0.40412238240242004,0.9997078776359558,0.769008219242096,0.41501230001449585,0.9983264803886414,0.22774887084960938,0.4008672833442688,0.9987037181854248,0.541091799736023,0.498752623796463,0.9999916553497314,0.4576217234134674,0.49842002987861633,0.9999878406524658,0.6803677082061768,0.5350772738456726,0.9971996545791626,0.3403247594833374,0.5576165914535522,0.999158501625061,0.6786432862281799,0.6206960082054138,0.986955463886261,0.2299736589193344,0.6213221549987793,0.9961737990379333,1,good
